Experiment,User_ID,Turn,Traj_Type,V_state,Action_Q,Advantage,H_state,H_action,Delta_H_state,Delta_H_action,Dissonance,Sys_Strategy,Sys_Category,Prev_User_Strategy,Prev_User_Category
Qwen3-8B-Thinking,persona_58,4,branch,0.4,0.0,-0.4,0.16427779782945587,0.255026895533411,-0.08864017274631245,0.07382529597126805,-0.09074909770395514,Source Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_58,4,branch,0.4,1.0,0.6,0.1707469675188265,0.10321157759206008,-0.0821710030569418,-0.07799002197008288,0.06753538992676643,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_58,4,branch,0.4,0.0,-0.4,0.18309316094332476,0.1332930976202899,-0.06982480963244356,-0.04790850194185306,0.049800063323034854,Logical Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_58,4,branch,0.4,0.0,-0.4,0.17934252001990444,0.0,-0.07357545055586387,-0.18120159956214296,0.17934252001990444,Task Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_58,5,root,0.4,1.0,0.6,0.3516265219626687,0.23035066653379016,0.09569890040110968,-0.09532243461309481,0.12127585542887853,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B-Thinking,persona_58,5,branch,0.4,0.0,-0.4,0.28323999017397494,0.16582807780506012,0.027312368612415927,-0.15984502334182485,0.11741191236891482,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_58,5,branch,0.4,0.0,-0.4,0.27429440959450163,0.1306515348475343,0.018366788032942616,-0.19502156629935066,0.14364287474696733,Source Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B-Thinking,persona_58,5,branch,0.4,0.0,-0.4,0.21891165075108543,0.18379120929635512,-0.037015970810473586,-0.14188189185052985,0.03512044145473031,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_58,5,branch,0.4,1.0,0.6,0.3470714757517049,0.38548847786182666,0.09114385419014587,0.05981537671494169,-0.03841700211012178,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_58,6,root,0.4,1.0,0.6,0.3177306910510357,0.20909539954605372,-0.03389583091163301,-0.021255266987736443,0.10863529150498197,Logical Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_58,6,branch,0.4,0.0,-0.4,0.23063464359555508,0.22378172106489344,-0.12099187836711361,-0.00656894546889672,0.006852922530661637,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_58,6,branch,0.4,1.0,0.6,0.24693796083425154,0.17056308222454397,-0.10468856112841715,-0.05978758430924619,0.07637487860970757,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_58,6,branch,0.4,0.0,-0.4,0.24260196066084214,0.2509316835828905,-0.10902456130182656,0.020581017049100314,-0.008329722922048338,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B-Thinking,persona_58,6,branch,0.4,0.0,-0.4,0.25888717076377754,0.28412785684158487,-0.09273935119889115,0.05377719030779471,-0.02524068607780733,Task Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B-Thinking,persona_13,2,root,0.6,0.0,-0.6,0.3565945938448009,0.157205851771994,0.0,0.0,0.1993887420728069,Personal Story,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_13,2,branch,0.6,1.0,0.4,0.2938085538551857,0.32189759144150243,0.0,0.0,-0.028089037586316756,Emotion Appeal,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_13,2,branch,0.6,1.0,0.4,0.2197385814342715,0.2585023917229222,0.0,0.0,-0.038763810288650724,Credibility Appeal,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_13,2,branch,0.6,1.0,0.4,0.1907154763885139,0.23928017386345227,0.0,0.0,-0.048564697474938356,Logical Appeal,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_13,2,branch,0.6,0.0,-0.6,0.19596535788330804,0.05947551262309139,0.0,0.0,0.13648984526021665,Self Modeling,Action Facilitation,Others,Evasion
Qwen3-8B-Thinking,persona_13,3,root,0.2,0.0,-0.2,0.17626331217619115,0.1617857218473144,-0.18033128166860976,0.0045798700753204025,0.014477590328876744,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_13,3,branch,0.2,0.0,-0.2,0.20250806554332337,0.22632021896382534,-0.15408652830147754,0.06911436719183134,-0.02381215342050197,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_13,3,branch,0.2,1.0,0.8,0.3302449696503941,0.28873758539786426,-0.026349624194406784,0.13153173362587026,0.041507384252529866,Logical Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_13,3,branch,0.2,0.0,-0.2,0.212674006998713,0.2880622019033443,-0.1439205868460879,0.1308563501313503,-0.0753881949046313,Task Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_13,3,branch,0.2,0.0,-0.2,0.23134142169941113,0.2371309170493943,-0.12525317214538978,0.07992506527740029,-0.005789495349983159,Source Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_13,4,root,0.0,0.0,0.0,0.2572428530937273,0.32032055088047845,0.08097954091753615,0.15853482903316404,-0.06307769778675115,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_13,4,branch,0.0,0.0,0.0,0.32668790610329274,0.309625254402971,0.15042459392710159,0.1478395325556566,0.01706265170032173,Logical Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_13,4,branch,0.0,0.0,0.0,0.21105556545016962,0.33067174328910925,0.034792253273978474,0.16888602144179485,-0.11961617783893963,Source Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_13,4,branch,0.0,0.0,0.0,0.2844586001175037,0.14853357343229553,0.10819528794131253,-0.013252148415018872,0.13592502668520814,Self Modeling,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_13,4,branch,0.0,0.0,0.0,0.21814900176773297,0.3346774689276794,0.04188568959154182,0.172891747080365,-0.11652846715994644,Foot in the Door,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_13,5,root,0.0,0.0,0.0,0.2656661760545179,0.17201497782714611,0.008423322960790625,-0.14830557305333233,0.0936511982273718,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_13,5,branch,0.0,0.0,0.0,0.37143833030859896,0.2073346790518401,0.11419547721487167,-0.11298587182863834,0.16410365125675885,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_13,5,branch,0.0,0.0,0.0,0.1778820656331117,0.28262834733828807,-0.07936078746061559,-0.03769220354219038,-0.10474628170517636,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_13,5,branch,0.0,0.0,0.0,0.2710024990287853,0.3013996418707876,0.013759645935058018,-0.018920909009690845,-0.03039714284200229,Emotion Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_13,5,branch,0.0,0.0,0.0,0.2737246512055427,0.16916552535150928,0.016481798111815382,-0.15115502552896917,0.1045591258540334,"Personal Related Inquiry""",Other,Hesitance,Evasion
Qwen3-8B-Thinking,persona_13,6,root,0.0,0.0,0.0,0.23952614212896314,0.3661758388927147,-0.02614003392555478,0.1941608610655686,-0.12664969676375157,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_13,6,branch,0.0,0.0,0.0,0.20912454663086577,0.22240892500088788,-0.05654162942365215,0.050393947173741765,-0.01328437837002211,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_13,6,branch,0.0,0.0,0.0,0.3331376993797842,0.24880884556479818,0.06747152332526629,0.07679386773765207,0.08432885381498603,Logical Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_13,6,branch,0.0,0.0,0.0,0.3615503323923221,0.3750584205118014,0.09588415633780417,0.20304344268465527,-0.013508088119479289,Emotion Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_13,6,branch,0.0,0.0,0.0,0.28324752891783583,0.20541118473830233,0.01758135286331791,0.03339620691115622,0.0778363441795335,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_13,7,root,0.0,0.0,0.0,0.27864038827661847,0.20921307340592052,0.039114246147655324,-0.1569627654867942,0.06942731487069795,Task Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B-Thinking,persona_13,7,branch,0.0,0.0,0.0,0.3035158086948343,0.15531284272872017,0.06398966656587116,-0.21086299616399454,0.14820296596611413,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_13,7,branch,0.0,0.0,0.0,0.28925396515411966,0.31237985650717,0.04972782302515652,-0.05379598238554473,-0.02312589135305032,Donation Information,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_13,7,branch,0.0,0.0,0.0,0.3197704056209604,0.19805798918441042,0.08024426349199723,-0.1681178497083043,0.12171241643654995,"Self Modeling""",Other,Hesitance,Evasion
Qwen3-8B-Thinking,persona_13,7,branch,0.0,0.0,0.0,0.1867705523687125,0.20255243391408523,-0.05275558976025063,-0.16362340497862948,-0.015781881545372717,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B-Thinking,persona_13,8,root,0.0,0.0,0.0,0.24611264668446103,0.23059905972856948,-0.03252774159215743,0.02138598632264896,0.015513586955891556,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_13,8,branch,0.0,0.0,0.0,0.26827258155860645,0.298412207081456,-0.010367806718012018,0.08919913367553547,-0.030139625522849545,Self Modeling,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_13,8,branch,0.0,0.0,0.0,0.3279967480532629,0.26485503258999205,0.04935635977664443,0.05564195918407153,0.06314171546327085,Foot in the Door,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_13,8,branch,0.0,0.0,0.0,0.29343578022715194,0.3132881987714983,0.014795391950533476,0.10407512536557781,-0.019852418544346384,Logical Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_13,8,branch,0.0,0.0,0.0,0.21901238079929983,0.17741666600337924,-0.05962800747731864,-0.03179640740254128,0.041595714795920585,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_13,9,root,0.2,0.0,-0.2,0.3384413557091642,0.25969808713334946,0.09232870902470319,0.029099027404779987,0.07874326857581476,Logical Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_13,9,branch,0.2,0.0,-0.2,0.28518799915511706,0.2098024672184782,0.03907535247065602,-0.020796592510091277,0.07538553193663886,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_13,9,branch,0.2,0.0,-0.2,0.20888307768193862,0.24824502697352943,-0.03722956900252242,0.017645967244959954,-0.039361949291590814,Credibility Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_13,9,branch,0.2,1.0,0.8,0.2771545438349689,0.18779971806377163,0.03104189715050787,-0.042799341664797846,0.08935482577119727,Emotion Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_13,9,branch,0.2,0.0,-0.2,0.1520794321257295,0.30472841994808836,-0.09403321455873154,0.07412936021951888,-0.15264898782235886,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B-Thinking,persona_13,10,root,0.0,0.0,0.0,0.19838730639548754,0.21320438594094182,-0.14005404931367668,-0.046493701192407644,-0.014817079545454276,Personal Related Inquiry,Exploration,Personal Choice,Defensive
Qwen3-8B-Thinking,persona_13,10,branch,0.0,0.0,0.0,0.2522016259832997,0.16996907463285302,-0.08623972972586452,-0.08972901250049645,0.08223255135044669,Self Modeling,Action Facilitation,Personal Choice,Defensive
Qwen3-8B-Thinking,persona_13,10,branch,0.0,0.0,0.0,0.24760734466421444,0.257840116946153,-0.09083401104494979,-0.0018579701871964671,-0.010232772281938557,Foot in the Door,Action Facilitation,Personal Choice,Defensive
Qwen3-8B-Thinking,persona_13,10,branch,0.0,0.0,0.0,0.22619374159457795,0.21881005179821797,-0.11224761411458628,-0.040888035335131495,0.007383689796359977,Logical Appeal,Core Persuasion,Personal Choice,Defensive
Qwen3-8B-Thinking,persona_13,10,branch,0.0,0.0,0.0,0.23545530976887374,0.16242272171766403,-0.10298604594029048,-0.09727536541568543,0.07303258805120971,Credibility Appeal,Core Persuasion,Personal Choice,Defensive
Qwen3-8B-Thinking,persona_280,2,root,0.6,1.0,0.4,0.2943800295946779,0.21501745880716389,0.0,0.0,0.07936257078751402,Personal Story,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_280,2,branch,0.6,1.0,0.4,0.323740682585092,0.19609683359978883,0.0,0.0,0.12764384898530315,Foot in the Door,Action Facilitation,Others,Evasion
Qwen3-8B-Thinking,persona_280,2,branch,0.6,0.0,-0.6,0.23146182749731073,0.22996032403191394,0.0,0.0,0.0015015034653967918,Self Modeling,Action Facilitation,Others,Evasion
Qwen3-8B-Thinking,persona_280,2,branch,0.6,0.0,-0.6,0.17512480632713617,0.22655630313146738,0.0,0.0,-0.051431496804331206,Emotion Appeal,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_280,2,branch,0.6,1.0,0.4,0.2382893935541437,0.29154277329421163,0.0,0.0,-0.05325337974006794,Personal Related Inquiry,Exploration,Others,Evasion
Qwen3-8B-Thinking,persona_280,3,root,0.8,1.0,0.19999999999999996,0.08483542821819251,0.13772587051643911,-0.2095446013764854,-0.07729158829072477,-0.052890442298246604,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_280,3,branch,0.8,1.0,0.19999999999999996,0.11811797737178331,0.20664528292879897,-0.1762620522228946,-0.008372175878364918,-0.08852730555701566,Logical Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_280,3,branch,0.8,1.0,0.19999999999999996,0.20730780671449586,0.1333942104367083,-0.08707222288018204,-0.08162324837045559,0.07391359627778757,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_280,3,branch,0.8,1.0,0.19999999999999996,0.1396271344962278,0.22884009498156,-0.1547528950984501,0.013822636174396108,-0.0892129604853322,Personal Story,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_280,3,branch,0.8,0.0,-0.8,0.14501464189241609,0.1755132528524811,-0.14936538770226182,-0.03950420595468279,-0.03049861096006501,Foot in the Door,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_280,4,root,1.0,1.0,0.0,0.21302985201887564,0.20182703054116038,0.12819442380068313,0.06410116002472127,0.011202821477715258,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_280,4,branch,1.0,1.0,0.0,0.28234981709056595,0.18773213463087923,0.19751438887237344,0.05000626411444012,0.09461768245968671,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_280,4,branch,1.0,1.0,0.0,0.30490585790140523,0.265865572750642,0.22007042968321272,0.12813970223420287,0.03904028515076324,Logical Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_280,4,branch,1.0,1.0,0.0,0.09248906341318563,0.23275953854928697,0.007653635194993125,0.09503366803284785,-0.14027047513610133,"Source Related Inquiry""",Other,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_280,4,branch,1.0,1.0,0.0,0.25839484517190503,0.17543438715484364,0.17355941695371252,0.03770851663840452,0.0829604580170614,Personal Story,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_280,5,root,1.0,1.0,0.0,0.2763733911553698,0.19631416074424313,0.06334353913649415,-0.005512869796917258,0.08005923041112667,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_280,5,branch,1.0,1.0,0.0,0.1591529213842733,0.17746676904222547,-0.05387693063460233,-0.024360261498934915,-0.01831384765795216,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_280,5,branch,1.0,1.0,0.0,0.16211501048024238,0.14809160058207738,-0.050914841538633265,-0.05373542995908301,0.014023409898165001,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_280,5,branch,1.0,1.0,0.0,0.37958000907252454,0.29034932861873697,0.1665501570536489,0.08852229807757658,0.08923068045378757,Task Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B-Thinking,persona_280,5,branch,1.0,1.0,0.0,0.17820296443904185,0.16990046234097994,-0.03482688757983379,-0.031926568200180444,0.008302502098061909,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B-Thinking,persona_45,2,root,0.6,0.0,-0.6,0.3411208392380525,0.23322365953408933,0.0,0.0,0.10789717970396315,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_45,2,branch,0.6,0.0,-0.6,0.2656218349313745,0.23168540292563491,0.0,0.0,0.033936432005739564,Logical Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_45,2,branch,0.6,1.0,0.4,0.24009934913587683,0.14296555792136073,0.0,0.0,0.0971337912145161,Emotion Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_45,2,branch,0.6,1.0,0.4,0.3433765993800396,0.22381980282221978,0.0,0.0,0.11955679655781984,Credibility Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_45,2,branch,0.6,1.0,0.4,0.3253813497635128,0.3023404698283947,0.0,0.0,0.023040879935118108,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_45,3,root,0.0,0.0,0.0,0.19793069820029804,0.12090310971254499,-0.14319014103775443,-0.11232054982154434,0.07702758848775305,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_45,3,branch,0.0,0.0,0.0,0.20264778858160645,0.2925942259137583,-0.13847305065644602,0.05937056637966895,-0.08994643733215182,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_45,3,branch,0.0,0.0,0.0,0.20592534478930946,0.1935006998687469,-0.13519549444874301,-0.03972295966534242,0.012424644920562555,Source Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_45,3,branch,0.0,0.0,0.0,0.19082588503090592,0.19162970298442067,-0.15029495420714656,-0.04159395654966866,-0.0008038179535147516,Task Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_45,3,branch,0.0,0.0,0.0,0.13491877609786923,0.13626913564905688,-0.20620206314018324,-0.09695452388503245,-0.0013503595511876465,Logical Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_45,4,root,0.0,0.0,0.0,0.24160864345010372,0.155903219492004,0.04367794524980567,0.03500010977945901,0.08570542395809971,Credibility Appeal,Core Persuasion,Source Derogation,Offensive
Qwen3-8B-Thinking,persona_45,4,branch,0.0,0.0,0.0,0.2279909497537442,0.2201656008543473,0.03006025155344616,0.09926249114180231,0.0078253488993969,Logical Appeal,Core Persuasion,Source Derogation,Offensive
Qwen3-8B-Thinking,persona_45,4,branch,0.0,0.0,0.0,0.3090372960868576,0.0,0.11110659788655955,-0.12090310971254499,0.3090372960868576,Source Related Inquiry,Exploration,Source Derogation,Offensive
Qwen3-8B-Thinking,persona_45,4,branch,0.0,0.0,0.0,0.21751886379022103,0.25226087902683925,0.01958816558992299,0.13135776931429427,-0.03474201523661821,Personal Story,Core Persuasion,Source Derogation,Offensive
Qwen3-8B-Thinking,persona_45,4,branch,0.0,0.0,0.0,0.31269918995933416,0.20080448248574162,0.11476849175903611,0.07990137277319663,0.11189470747359254,Foot in the Door,Action Facilitation,Source Derogation,Offensive
Qwen3-8B-Thinking,persona_45,5,root,0.4,0.0,-0.4,0.277305569778692,0.04992877711729788,0.03569692632858826,-0.10597444237470613,0.2273767926613941,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_45,5,branch,0.4,0.0,-0.4,0.28128925839225516,0.1873591724047731,0.03968061494215144,0.03145595291276909,0.09393008598748206,Emotion Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_45,5,branch,0.4,1.0,0.6,0.20892904112638785,0.22796348048035764,-0.03267960232371586,0.07206026098835364,-0.019034439353969784,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_45,5,branch,0.4,0.0,-0.4,0.2642805767603397,0.19783694337968394,0.02267193331023601,0.041933723887679936,0.06644363338065579,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_45,5,branch,0.4,1.0,0.6,0.11540787720128685,0.18019797483779576,-0.12620076624881688,0.024294755345791758,-0.0647900976365089,Task Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B-Thinking,persona_45,6,root,0.2,0.0,-0.2,0.3079155627246372,0.4808622253805207,0.03060999294594524,0.43093344826322283,-0.1729466626558835,Personal Story,Core Persuasion,Self Pity,Defensive
Qwen3-8B-Thinking,persona_45,6,branch,0.2,0.0,-0.2,0.13517304831721075,0.16704810118544958,-0.14213252146148123,0.1171193240681517,-0.03187505286823883,Foot in the Door,Action Facilitation,Self Pity,Defensive
Qwen3-8B-Thinking,persona_45,6,branch,0.2,0.0,-0.2,0.28616213596046247,0.1980510140481741,0.008856566181770498,0.14812223693087623,0.08811112191228837,Self Modeling,Action Facilitation,Self Pity,Defensive
Qwen3-8B-Thinking,persona_45,6,branch,0.2,0.0,-0.2,0.2973445323977793,0.0,0.02003896261908733,-0.04992877711729788,0.2973445323977793,Personal Related Inquiry,Exploration,Self Pity,Defensive
Qwen3-8B-Thinking,persona_45,6,branch,0.2,1.0,0.8,0.35533215292116044,0.22649509686324065,0.07802658314246846,0.17656631974594278,0.12883705605791979,Emotion Appeal,Core Persuasion,Self Pity,Defensive
Qwen3-8B-Thinking,persona_45,7,root,0.0,0.0,0.0,0.28866096549527953,0.028180231425790268,-0.019254597229357684,-0.4526819939547304,0.26048073406948924,Source Related Inquiry,Exploration,Personal Choice,Defensive
Qwen3-8B-Thinking,persona_45,7,branch,0.0,0.0,0.0,0.2499072068058684,0.16570494111582454,-0.05800835591876882,-0.31515728426469614,0.08420226569004385,Task Related Inquiry,Exploration,Personal Choice,Defensive
Qwen3-8B-Thinking,persona_45,7,branch,0.0,0.0,0.0,0.21704545010537357,0.26903800920296045,-0.09087011261926364,-0.21182421617756025,-0.05199255909758688,Foot in the Door,Action Facilitation,Personal Choice,Defensive
Qwen3-8B-Thinking,persona_45,7,branch,0.0,0.0,0.0,0.34518667157138205,0.3484909610079871,0.03727110884674484,-0.1323712643725336,-0.0033042894366050457,Self Modeling,Action Facilitation,Personal Choice,Defensive
Qwen3-8B-Thinking,persona_45,7,branch,0.0,0.0,0.0,0.2273626093688294,0.15557062992161785,-0.08055295335580781,-0.32529159545890285,0.07179197944721155,Personal Related Inquiry,Exploration,Personal Choice,Defensive
Qwen3-8B-Thinking,persona_45,8,root,0.2,0.0,-0.2,0.22260894503107612,2.2471554884661608e-05,-0.06605202046420341,-0.028157759870905606,0.22258647347619145,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_45,8,branch,0.2,0.0,-0.2,0.23438316233381964,0.20016197787896586,-0.05427780316145989,0.1719817464531756,0.03422118445485378,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_45,8,branch,0.2,1.0,0.8,0.24871301710817525,0.10492852719119682,-0.039947948387104276,0.07674829576540655,0.14378448991697845,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B-Thinking,persona_45,8,branch,0.2,0.0,-0.2,0.3027282532972801,0.302269702978729,0.014067287802000561,0.2740894715529387,0.0004585503185510764,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_45,8,branch,0.2,0.0,-0.2,0.14762485879080683,0.2632544990221165,-0.1410361067044727,0.23507426759632624,-0.11562964023130967,Logical Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_45,9,root,0.6,0.0,-0.6,0.29769055901574076,0.2254464724722272,0.07508161398466465,0.22542400091734255,0.07224408654351355,Logical Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_45,9,branch,0.6,1.0,0.4,0.243906491113563,0.2153680142156096,0.02129754608248688,0.21534554266072495,0.028538476897953385,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_45,9,branch,0.6,1.0,0.4,0.37716206938777314,0.2939466570612557,0.15455312435669702,0.29392418550637106,0.08321541232651741,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_45,9,branch,0.6,1.0,0.4,0.22118726869342376,0.27930246373254036,-0.0014216763376523611,0.2792799921776557,-0.05811519503911661,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_45,9,branch,0.6,0.0,-0.6,0.23242385175172056,0.18103891535840247,0.009814906720644445,0.1810164438035178,0.05138493639331809,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B-Thinking,persona_45,10,root,0.2,0.0,-0.2,0.36601842206857443,0.026133097455218718,0.06832786305283367,-0.1993133750170085,0.33988532461335574,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_45,10,branch,0.2,1.0,0.8,0.2992815807061207,0.27439297248861527,0.0015910216903799457,0.04894650001638806,0.024888608217505437,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_45,10,branch,0.2,0.0,-0.2,0.27375531910704615,0.15924242186453003,-0.023935239908694617,-0.06620405060769718,0.11451289724251612,Logical Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_45,10,branch,0.2,0.0,-0.2,0.2091390639028385,0.23369953828678644,-0.08855149511290225,0.00825306581455923,-0.024560474383947928,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B-Thinking,persona_45,10,branch,0.2,0.0,-0.2,0.22018365355618455,0.20110629104648664,-0.07750690545955621,-0.02434018142574057,0.01907736250969791,Donation Information,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_16,2,root,0.0,0.0,0.0,0.2785088508530597,0.21091697070592164,0.0,0.0,0.06759188014713807,Credibility Appeal,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_16,2,branch,0.0,0.0,0.0,0.11369228148788253,0.17288407538130016,0.0,0.0,-0.059191793893417624,Emotion Appeal,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_16,2,branch,0.0,0.0,0.0,0.222878882668267,0.3311165037999089,0.0,0.0,-0.10823762113164193,Logical Appeal,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_16,2,branch,0.0,0.0,0.0,0.20345594235517503,0.14782176247838372,0.0,0.0,0.05563417987679131,Personal Story,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_16,2,branch,0.0,0.0,0.0,0.2473502411728009,0.23174973624349676,0.0,0.0,0.015600504929304149,Self Modeling,Action Facilitation,Others,Evasion
